number,operator,date,shot,TFoffset,d-tacq,TFdtacq,comment,CB1[kV],Start [us],Crowbar [us],CB2[kV],delay[us],Crowbar [us],TF[kV],delay[us],Solenoid,delay,EF[A],gas,gas pressure,delay[s],予備電離,fast camera ,width,ショットの種類,Magnetic Probe comments,Max(PSI),Max(PSI),Gun[kV],Gun_delay[us],,DopplerDelay,Dopplerwidth[μs],SXR exposure,SXR interval,Gain of Framing,Gain of CMOS,Period (Start time)
2551,,211210,23,23,3268,3268,TF3,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2552,,211210,24,23,3269,3268,plasma,,,,,,,3,,,,,,,,,gain27_2us,,,,,,,,,,,,,,,
2553,,211210,25,23,3270,3268,ガス圧変更 plasma,,,,,,,3,,,,,,0.4,,,,,,,,,,,,,,,,,,
2554,,211210,26,23,3271,3268,miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,,211210,27,23,3272,3268,TF3,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2556,,211210,28,23,3273,3268,ガス種Heに変更 plasma→トリガーミス,35,,,35,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2557,,211210,29,23,3274,3268,plasma,35,,,35,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2558,,211210,30,23,3275,3268,plasma,35,,,35,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2559,,211210,31,23,3276,3268,plasma,35,,,35,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2560,,211210,32,23,3277,3268,plasma,35,,,35,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2561,,211210,33,23,3278,3268,"CB1:35,CB3:36kVに変更 ガス圧3.2 plasma",35,,,36,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2562,,211210,34,23,3279,3268,CB3を37kVに変更 plasma,,,,37,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2563,,211210,35,23,3280,3268,plasma,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2564,,211210,36,23,3281,3268,CB3を38kVに変更→plasmaつかない(2.8mが下限?),,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,,211210,37,23,3282,3268,クローバつけてplasma,,,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,,211210,38,23,3283,3268,plasma(クローバーなし),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,,211210,39,23,3284,3268,plasma(合体しなかった?),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,,211210,40,23,3285,3268,plasma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,,211210,41,23,3286,3268,plasma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,,211210,42,23,,3268,PFonly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,,211210,43,23,3287,3268,plasma 42に上書き説,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,,211210,44,23,3288,3268,plasma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,,211210,45,23,3289,3268,plasma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,,211210,46,23,3290,3268,plasma→トリガーミス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,,211210,47,23,3291,3268,plasma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,,211210,48,23,3292,3268,plasma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577,秋光沢頭,211212,1,1,3295,3295,TF3only,0,,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2578,,211212,2,1,3296,3295,plasma,35,,,37,,,3,,,,,He,7.6,,,,,,,,,,,,,,,,,,
2579,,211212,3,1,3297,3295,,35,,,37,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2580,,211212,4,1,3298,3295,,35,,,37,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2581,,211212,5,1,3299,3295,,35,,,37,,,3,,,,,,6,,,,,,,,,,,,,,,,,,
2582,,211212,6,1,3300,3295,,35,,,37,,,3,,,,,,6.4,,,,,,,,,,,,,,,,,,
2583,,211212,7,7,3301,3301,TF2.5only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,,211212,8,1,,3295,沢頭波長変更,35,,,37,,,3,,,,,,6,,,,,,,,,,,,,,,,,,
2585,,211212,9,1,3302,3295,,35,,,37,,,3,,,,,,6,,,,,,,,,,,,,,,,,,
2586,,211212,10,1,3303,3295,,35,,,37,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2587,,211212,11,7,3304,3301,TF2.5plasma,35,,,37,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
2588,,211212,12,7,3305,3301,,37,,,37,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
2589,,211212,13,7,3306,3301,,37,,,37,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
2590,,211212,14,7,3307,3301,,35,,,37,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
2591,,211212,15,7,3308,3301,,39,,,39,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
2592,,211212,16,16,3309,3309,TF3.5only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593,,211212,17,16,3310,3309,,35,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594,,211212,18,16,3311,3309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2595,,211212,19,16,3312,3309,,35,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596,,211212,20,16,3313,3309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597,,211212,21,16,3314,3309,,37,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2598,,211212,22,16,3315,3309,,33,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599,,211212,23,16,3316,3309,,34,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,,211212,24,16,3317,3309,放電時差あり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601,,211212,25,,,,CB1放電せず→パルサートランジスタ交換,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2602,,211212,26,,,,クローバーかけてインフロー調整,35,,450,35,,450,,,,,,,,,,,,,,,,,,,,,,,,,
2603,,211212,27,,3319,,真空磁場,,,450,,,450,,,,,,,,,,,,,,,,,,,,,,,,,
2604,,211212,28,,,,プッシュなし,,,450,,,450,,,,,,,,,,,,,,,,,,,,,,,,,
2605,,211212,29,,,,,,,460,,,460,,,,,,,,,,,,,,,,,,,,,,,,,
2606,,211212,30,,3321,,,39,,460,,,460,,,,,,,,,,,,,,,,,,,,,,,,,
2607,,211212,31,,,,,39,,460,,,460,,,,,,,,,,,,,,,,,,,,,,,,,
2608,,211212,32,,3322,,miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2609,,211212,33,,,,クローバーなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2610,,211212,34,,,,通常,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2611,竹下秋光三木,211214,1,,3327,,PF only,39,400,,39,400,,,,,,,,,,,,,,,,,,,,,,,,,,
2612,,211214,2,,3328,,TF 3.0 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613,,211214,3,,3329,,TF3.5only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2614,,211214,4,,3331,,plasma 積分わすれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615,,211214,5,,,,plasma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2616,,211214,6,,3333,,三木bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,,211214,7,,3334,3335,plasma,39,400,,39,400,,3,,,,,,0.52mTorr,,,,,,,,,,,,,,,,,,
2618,,211214,8,,3335,3335,TF only 3.0,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2619,,211214,9,,3336,3335,plasma(cr)→勝手に放電,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2620,,211214,10,,3337,3335,plasma、Cr一応成功,39,400,460,39,400,460,3,,,,,,,,,,,,,,,,,,,,,,,,
2621,,211214,11,,,3335,plasma、Cr,,,470,,,470,,,,,,,,,,,,,,,,,,,,,,,,,
2622,,211214,12,,,3335,"失敗、三木抵抗10k,13cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2623,,211214,13,,,3335,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2624,,211214,14,,3338,3335,plasma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2625,,211214,15,15,3340,3340,TF3.0only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2626,,211214,16,15,3341,3340,plasma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627,,211214,17,15,3342,3340,plasma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2628,,211214,18,15,,3340,camac検証,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2629,,211214,19,15,,3340,検証,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630,,211214,20,15,,3340,検証,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631,,211214,21,15,3342,3340,検証 plasma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2632,,211214,22,15,3343,3340,"plasma, Cr460",,,460,,,460,,,,,,,,,,,,,,,,,,,,,,,,,
2633,,211214,23,15,3344,3340,"plasma, Cr460",,,460,,,460,,,,,,,,,,,,,,,,,,,,,,,,,
2634,,211214,24,15,3345,3340,"plasma, Cr455",,,455,,,455,,,,,,,,,,,,,,,,,,,,,,,,,
2635,,211214,25,15,3346,3340,"plasma, Cr453",,,453,,,453,,,,,,,,,,,,,,,,,,,,,,,,,
2636,,211214,26,15,3347,3340,"plasma, Cr450",,,450,,,450,,,,,,,,,,,,,,,,,,,,,,,,,
2637,,211214,27,15,3348,3340,"plasma, Cr450",,,450,,,450,,,,,,,,,,,,,,,,,,,,,,,,,
2638,,211214,28,15,3349,3340,"plasma, Cr450",,,450,,,450,,,,,,,,,,,,,,,,,,,,,,,,,
2639,,211214,29,15,3350,3340,plasma左右バランス調整,36,,450,39,,450,,,,,,,,,,,,,,,,,,,,,,,,,
2640,,211214,30,15,3351,3340,plasmCrCB1しかかからなかった,,,450,,,450,,,,,,,,,,,,,,,,,,,,,,,,,
2641,,211214,31,15,,3340,plasmaCr450,,,450,,,450,,,,,,,,,,,,,,,,,,,,,,,,,
2642,,211214,32,15,3353,3340,CB1パルサー死亡、修理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
